Class,WorkOrderType,Param_Temperature,Param_Time,Param_Quality,Param_Boil-time,Param_Amount,Param_StirTume,Param_Pressure,Param_Humidity,Param_PercentContamination,Param_OriginalGravity,Param_FinalGravity,Param_AlcoholbyVol,Param_PrimaryFerment,Param_SecondaryFerment,Material_Pale-2-row,Matarial_Black-Patent-Malt,Matarial_Chocolate_Malt,Matarial_Roasted_Barley,Material_Carapils,Material_Rolled-oats,Material_Torrified-Wheat,Material_Northern_Brewer_Hops,Material_Fuggle,Material_Irish_Moss,Material_Yeast Irish Ale yeast starter,Material_Grapes,Material_Barley,Material_Wheat,Material_magnesium stearate,Material_yellow color 5,Material_Essence 5,Material_Vanilla extract,Material_Blackberry extract,Material_Molasses,Material_Beer,Material_sugar,Material_Milk,Material_Yoghurt
1,1,67,61,56,55,45,92,77,8,12,9,70,13,100,70,25,77,90,14,77,12,72,50,19,54,31,47,95,46,44,9,90,4,24,57,18,28,73,45
1,1,38,47,24,90,3,8,43,41,17,64,10,93,99,53,87,84,29,40,59,72,89,3,60,77,60,14,92,11,27,59,99,33,25,68,97,81,28,43
1,1,64,16,65,74,4,65,44,70,30,46,14,74,88,6,18,11,5,50,56,25,100,50,15,85,80,58,15,49,31,38,48,69,4,96,45,24,51,75
0,1,63,32,84,81,76,83,91,93,83,5,71,93,47,83,47,49,52,33,71,99,25,97,27,52,56,62,32,40,94,7,24,65,10,94,96,35,65,4
1,4,48,39,81,87,32,7,7,95,97,5,63,77,1,52,21,39,29,35,37,49,76,83,55,59,4,4,65,83,79,72,96,92,16,22,2,60,77,46
1,1,39,64,18,25,24,5,81,17,7,43,58,30,29,44,78,100,40,72,20,100,90,92,67,30,84,47,72,32,64,28,96,38,1,42,2,13,100,73
1,1,98,72,93,21,77,8,67,100,43,7,26,4,17,67,21,55,53,22,8,48,30,21,3,44,28,87,39,100,78,1,92,80,92,61,33,59,89,23
1,4,31,21,83,30,21,90,76,54,2,96,58,24,19,39,82,10,55,45,47,60,4,7,31,77,84,63,80,9,80,59,3,90,35,52,73,33,90,1
0,1,99,75,5,41,37,44,7,74,37,46,51,25,99,56,12,8,89,69,75,87,32,40,77,29,79,80,45,84,51,2,33,24,87,12,44,81,58,48
0,1,52,38,42,72,43,98,16,32,38,77,52,12,70,90,98,55,36,76,2,10,60,43,11,22,65,54,23,43,12,43,70,47,64,39,68,82,37,31
0,4,32,77,18,75,86,7,38,20,69,54,84,78,41,95,53,89,85,84,68,72,98,64,2,76,87,51,24,53,4,95,29,37,66,53,1,30,4,19
0,2,40,34,43,35,63,87,25,13,85,12,45,11,43,2,87,89,89,51,20,58,45,98,7,38,65,27,8,68,44,75,4,79,59,69,31,86,87,29
1,3,73,1,26,44,15,13,83,27,19,61,100,88,63,63,31,100,8,50,90,39,69,28,42,2,90,86,26,67,19,4,8,10,23,51,50,25,57,89
0,2,97,60,75,16,7,60,5,91,68,7,49,25,75,51,52,60,74,83,11,24,87,44,88,49,2,18,43,27,1,57,60,14,84,73,17,95,23,99
0,4,15,7,38,3,97,22,79,73,21,11,95,75,87,47,89,92,95,71,32,18,72,8,32,34,91,91,44,5,24,43,64,3,91,25,81,66,57,68
1,1,62,48,86,89,20,83,36,32,99,43,67,70,10,90,23,56,62,35,20,89,91,44,27,11,34,81,60,21,93,77,43,63,92,90,51,88,81,66
1,3,54,20,38,14,67,11,86,28,98,4,63,40,95,2,36,68,71,19,31,23,36,78,25,85,7,81,70,22,54,6,63,63,27,83,24,11,76,63
0,1,41,25,24,46,6,63,93,84,97,21,53,24,72,82,53,95,89,12,41,65,66,58,35,66,78,34,28,50,39,87,64,46,99,3,8,32,10,97
1,3,90,41,15,35,19,67,11,70,39,94,6,38,98,23,10,31,20,86,19,85,10,37,78,88,24,79,39,47,96,82,35,15,39,52,23,8,53,73
1,4,98,62,74,63,14,84,25,98,25,69,9,45,87,25,57,81,27,25,78,22,85,68,44,33,83,58,96,83,66,61,86,7,98,1,70,55,33,45
0,3,33,76,21,69,87,99,49,50,58,90,37,86,25,18,20,100,44,80,40,50,76,74,57,43,97,74,86,93,57,3,45,12,97,38,32,46,29,49
0,3,61,36,31,55,21,11,56,49,24,93,7,9,34,39,44,49,99,35,90,65,72,22,63,33,86,53,17,15,49,92,82,45,42,55,51,33,49,61
0,3,45,91,4,88,97,75,2,11,90,38,27,31,19,36,73,65,51,84,24,99,26,5,90,91,50,67,44,74,12,28,41,15,19,10,97,9,34,77
0,2,53,41,12,80,88,49,62,32,42,86,87,6,53,52,63,37,38,53,16,46,3,31,10,68,63,88,26,70,49,84,8,12,1,17,25,28,91,76
0,3,57,88,75,56,84,98,43,42,69,41,43,17,31,35,6,70,29,35,92,28,87,42,2,39,17,86,15,34,26,61,17,26,18,80,79,23,69,46
0,1,48,17,86,76,48,68,19,50,34,6,55,90,53,54,69,75,83,86,34,90,89,66,30,60,30,8,99,31,61,17,32,81,9,65,20,26,71,79
0,4,20,50,83,51,67,31,38,99,27,28,7,96,49,15,87,82,43,9,100,33,59,78,95,15,26,98,25,61,30,58,93,10,59,10,3,81,47,67
1,1,6,81,36,92,39,21,70,66,68,22,26,51,58,43,67,48,21,33,63,27,5,11,10,71,45,65,65,21,46,97,24,67,30,13,63,95,4,60
0,3,44,29,54,72,79,94,28,92,28,5,63,6,96,8,55,46,15,100,61,25,33,51,51,82,7,71,68,80,77,80,78,19,12,70,65,98,6,63
0,1,43,76,30,14,28,9,76,76,33,32,18,83,41,95,1,47,57,56,65,92,34,11,59,82,18,26,28,65,31,77,16,43,58,84,55,40,67,9
1,1,49,3,57,53,35,82,70,96,56,30,87,13,73,73,25,93,8,49,31,41,6,22,72,7,60,93,22,93,13,33,94,72,42,94,8,99,99,21
0,4,6,72,6,95,99,21,42,83,51,19,67,3,85,92,78,94,5,85,58,36,79,41,68,78,15,84,96,82,13,11,71,89,83,86,48,52,31,28
1,2,8,9,65,91,27,16,91,58,15,28,81,55,60,81,33,91,61,12,27,35,22,12,14,40,16,9,52,35,4,47,52,79,56,39,59,75,50,57
0,3,98,94,42,56,21,27,46,80,36,28,64,87,90,31,55,59,48,48,43,34,35,90,45,96,76,83,57,65,96,55,73,92,49,57,79,19,26,4
1,1,8,29,33,21,70,74,34,46,51,7,15,36,85,24,30,41,3,98,92,38,22,55,27,25,38,6,28,36,20,63,25,3,3,91,13,40,76,98
1,4,16,27,12,42,70,26,9,91,12,18,70,88,25,77,38,85,24,65,78,42,9,62,75,59,89,88,84,88,59,7,22,13,99,27,3,83,2,33
0,1,97,70,69,29,77,53,15,35,5,72,19,35,40,7,16,33,55,73,18,100,77,66,41,55,68,70,81,97,28,24,79,94,56,34,64,32,29,60
1,4,78,10,20,22,79,16,67,96,54,74,36,44,88,32,41,39,95,54,6,2,70,38,51,96,46,17,28,8,77,63,41,22,81,95,48,55,73,35
0,2,57,54,43,46,61,12,42,91,23,29,60,10,12,49,29,60,11,11,92,72,77,67,81,23,18,64,18,71,64,52,9,14,94,27,91,2,91,99
1,4,97,78,53,18,6,76,63,6,40,2,68,21,14,8,83,63,24,87,11,98,58,34,29,27,43,12,36,1,47,23,11,20,28,35,61,52,10,9
0,1,51,45,7,45,76,12,60,75,4,55,10,58,63,51,16,53,69,45,85,94,58,41,46,16,17,60,52,27,45,39,91,57,21,80,58,32,81,23
1,4,98,61,54,23,51,74,64,45,78,59,22,77,100,46,11,21,50,34,92,95,8,58,27,93,50,80,39,73,63,18,98,12,15,99,84,62,15,57
0,3,39,47,42,66,97,34,42,53,78,80,30,60,9,14,79,82,15,88,67,51,39,65,67,69,94,60,57,92,26,74,14,11,86,40,62,51,77,62
0,4,33,3,94,32,41,84,3,71,8,14,48,64,23,100,12,44,38,25,38,51,33,87,5,15,27,76,26,11,40,100,100,23,47,85,20,63,36,46
0,1,9,55,27,69,54,80,77,74,16,43,26,6,33,96,98,100,22,96,52,14,89,44,45,91,37,56,31,25,98,13,60,92,86,79,24,29,22,67
1,3,1,99,60,33,40,14,61,22,53,44,67,42,53,14,92,52,29,31,37,35,100,52,51,31,76,10,4,30,46,39,15,66,86,47,46,41,48,84
0,3,55,62,16,56,74,76,1,5,67,94,99,66,40,53,99,52,36,58,87,50,83,76,91,69,46,70,62,61,50,75,22,14,53,11,13,45,45,59
0,3,52,55,18,78,92,42,4,15,50,85,23,2,87,24,25,45,66,67,9,17,33,1,32,70,67,73,38,88,13,73,93,85,17,52,80,12,46,84
0,4,87,44,15,45,6,14,50,66,12,14,1,70,2,38,86,74,24,35,95,41,36,63,79,95,37,77,38,21,69,55,99,7,41,67,27,93,39,13
0,2,50,73,48,10,37,13,54,23,35,19,40,14,92,5,11,59,53,67,63,39,6,39,83,58,14,14,10,46,77,22,19,8,41,98,86,2,70,85
1,4,67,71,89,2,97,28,37,19,50,17,86,87,4,61,25,44,28,82,37,78,29,5,36,100,97,76,22,65,46,38,100,36,11,38,64,64,68,94
0,2,61,53,64,36,66,36,43,42,7,27,35,80,55,98,82,50,27,91,58,83,28,100,66,55,20,97,92,87,29,38,68,17,39,70,25,92,64,29
1,1,85,28,81,63,3,79,66,53,95,25,22,17,77,28,66,87,18,37,37,85,14,97,4,70,20,85,30,64,94,23,31,89,57,45,8,39,57,65
1,1,51,53,16,52,35,97,37,37,77,32,68,77,12,95,86,60,4,36,100,14,59,47,88,18,34,25,16,99,95,40,76,13,72,87,99,76,28,34
0,3,72,23,42,63,11,50,65,57,43,94,69,10,55,98,21,49,22,48,8,83,97,87,35,18,13,43,71,35,51,60,58,72,60,51,10,79,77,24
0,3,31,54,15,67,11,28,43,74,61,82,45,80,11,44,31,28,57,7,76,13,3,72,56,43,32,68,58,2,25,21,42,91,16,37,92,7,85,7
1,1,62,85,49,21,94,75,93,10,16,30,15,2,32,28,63,23,50,53,48,4,37,85,22,5,40,24,30,64,87,75,25,8,8,91,84,78,1,16
1,2,22,4,48,29,95,44,43,87,73,4,64,84,52,17,28,55,92,73,32,6,40,99,39,98,63,18,28,97,4,95,37,99,80,95,40,44,24,21
1,3,30,14,5,66,46,97,14,56,37,91,15,47,21,28,40,72,38,26,46,58,97,33,49,95,74,88,62,44,27,27,7,92,52,95,33,86,61,84
1,2,88,62,17,25,56,48,58,13,50,73,39,1,70,40,43,68,51,57,96,40,95,22,8,95,68,58,85,80,67,9,95,79,53,22,8,91,20,60
0,2,15,9,52,60,52,12,91,67,94,21,40,87,2,90,13,91,94,98,21,83,98,30,94,10,67,32,17,32,50,13,10,45,87,26,25,15,91,65
1,4,50,52,100,63,26,98,31,5,79,34,49,63,52,42,83,78,69,82,77,5,8,25,8,50,68,36,90,65,71,79,76,39,42,79,92,7,52,44
0,4,57,16,37,26,84,86,5,65,14,1,84,23,23,81,3,44,9,56,100,21,9,1,42,4,93,1,17,56,78,30,18,8,75,61,66,25,52,19
0,2,46,29,93,47,84,6,70,55,29,91,87,81,54,52,65,69,19,82,99,70,97,59,22,2,48,39,39,18,75,72,17,77,96,81,70,14,96,15
1,2,71,60,92,16,86,85,84,44,89,38,1,36,94,21,8,100,73,24,62,51,74,14,12,82,44,11,29,11,78,11,94,99,4,19,52,70,92,27
1,4,52,54,35,20,57,41,42,21,15,96,83,56,22,97,13,17,56,55,18,41,91,79,55,43,6,81,71,43,60,7,76,12,74,95,76,38,91,36
1,2,37,84,38,84,81,79,28,81,65,97,55,6,37,88,51,44,76,90,25,13,47,47,98,87,71,53,100,67,66,100,79,65,26,95,32,74,20,67
1,2,86,8,30,84,24,28,67,92,27,65,24,29,37,5,65,22,47,61,54,38,71,27,92,27,51,80,69,9,53,99,8,61,50,43,37,7,52,1
0,3,29,60,97,21,81,14,56,58,9,38,97,24,22,49,36,26,60,87,52,4,17,92,84,20,39,84,31,36,12,2,99,5,62,31,1,59,12,12
0,1,13,74,94,12,48,53,22,51,39,12,41,3,37,37,59,63,8,30,96,79,33,14,30,44,47,76,16,18,53,31,76,34,63,72,16,65,79,11
1,1,96,81,61,66,10,84,25,10,64,74,5,80,20,37,47,22,81,90,69,81,33,40,18,77,97,90,26,70,10,46,32,80,47,14,9,86,93,26
1,4,3,17,98,3,97,68,73,87,67,46,71,8,48,48,17,69,68,11,62,10,47,28,1,79,86,57,69,2,9,34,35,52,24,60,44,25,21,73
1,4,65,60,61,8,18,84,8,86,97,55,72,42,36,20,8,80,76,59,7,64,67,2,5,9,94,31,96,18,91,57,46,56,50,25,47,80,57,39
0,3,3,81,43,92,45,93,6,28,97,11,70,7,58,11,63,97,2,90,83,43,87,38,89,26,73,41,93,57,100,19,21,38,44,27,85,44,62,49
0,2,43,79,52,37,24,95,68,22,88,70,33,32,53,72,62,83,68,75,73,12,97,38,100,8,11,94,60,94,10,40,14,69,32,4,44,4,23,74
1,1,47,96,39,68,22,96,63,8,99,58,5,65,3,87,62,82,56,25,27,88,52,9,71,79,42,42,12,63,89,88,78,48,14,68,78,97,68,99
0,2,48,49,83,50,81,25,47,9,8,70,18,66,8,34,37,48,25,69,33,99,90,15,63,77,52,66,69,20,14,90,82,34,23,99,43,10,45,26
0,4,82,36,60,28,95,87,93,19,96,26,3,18,25,2,57,84,35,38,86,6,89,62,68,8,20,48,100,85,81,25,66,57,27,49,33,47,54,91
0,4,17,17,23,60,82,73,3,83,13,44,39,65,13,78,89,50,14,37,100,52,33,18,76,58,13,57,1,29,93,41,21,80,50,44,56,37,22,32
1,3,25,47,54,27,30,71,28,64,18,56,24,73,99,44,15,42,25,45,16,40,69,90,71,5,57,73,19,38,51,69,17,48,39,1,3,11,60,83
1,1,29,65,9,62,25,11,82,58,37,98,86,14,13,46,50,89,60,60,73,42,89,48,16,28,42,50,43,60,99,3,22,84,93,78,49,70,69,26
0,3,26,31,2,41,54,98,77,67,13,85,28,70,65,13,30,35,7,64,20,37,4,66,29,12,21,64,96,75,100,52,99,16,37,81,92,50,30,74
1,2,57,77,3,83,3,83,39,78,41,8,3,97,10,84,17,11,50,98,58,47,84,83,82,48,17,17,8,86,59,63,31,18,12,25,100,99,33,54
0,4,66,10,70,18,89,17,64,26,46,47,23,74,78,70,79,40,11,60,1,63,50,18,79,20,19,59,35,23,14,45,57,14,57,70,31,4,16,21
0,3,80,35,63,83,96,3,14,51,66,90,10,90,93,56,27,26,20,3,17,46,92,43,92,82,70,41,95,88,90,25,10,92,50,88,23,77,85,47
0,2,80,52,71,12,46,30,18,44,32,34,6,33,3,30,95,93,3,89,34,66,54,89,20,87,83,67,64,12,40,33,83,53,100,66,59,88,14,98
1,1,38,40,37,4,67,26,49,71,33,85,16,92,34,67,53,94,86,76,59,11,78,92,72,51,67,56,27,76,82,51,6,50,34,44,61,93,87,66
0,1,63,74,39,96,28,3,66,23,48,2,61,90,20,67,44,73,28,85,29,34,46,100,94,72,52,22,71,22,32,62,38,71,65,30,7,97,61,92
0,3,60,96,36,95,83,85,37,84,29,65,69,66,39,77,64,22,54,6,70,100,30,65,5,87,44,87,96,78,96,9,86,98,31,19,45,6,30,54
1,1,68,62,24,75,6,50,96,18,16,100,99,94,34,67,77,62,1,83,94,19,64,55,63,95,97,5,65,66,37,19,45,22,2,48,9,97,48,39
1,1,72,77,16,91,19,59,96,42,80,66,31,83,78,49,83,61,12,55,96,48,82,55,11,56,32,94,86,9,49,59,22,40,67,27,71,37,57,6
0,1,65,99,14,31,9,98,39,83,51,73,54,66,86,78,97,2,38,32,48,74,41,15,98,40,40,90,37,20,58,46,14,8,32,44,37,61,96,13
0,3,81,77,92,19,1,35,71,43,34,52,62,74,18,20,8,99,86,39,2,82,23,44,17,49,53,5,84,94,50,13,11,26,25,59,67,68,85,16
1,2,15,36,23,94,37,62,23,81,18,55,12,42,100,31,14,74,23,19,29,44,26,32,3,50,81,96,2,6,69,31,13,71,2,33,34,13,54,71
1,4,42,32,75,72,62,100,29,49,52,79,37,36,49,18,57,91,81,88,86,21,55,72,60,90,41,89,17,25,62,52,27,21,58,35,88,48,67,47
0,4,62,66,90,85,16,71,39,49,69,95,28,2,68,9,83,100,61,97,90,71,93,72,22,39,100,56,16,97,10,32,49,58,45,23,48,56,72,40
1,4,53,50,61,18,56,86,48,63,32,75,41,51,28,28,51,100,91,56,68,31,1,69,90,71,86,80,86,45,72,79,69,91,31,34,46,42,77,64
1,4,53,12,65,32,44,65,54,72,80,5,47,71,76,5,53,60,55,46,26,91,76,96,51,2,4,34,55,57,42,2,53,83,36,8,5,2,66,70
0,3,7,41,80,40,37,21,29,49,97,99,73,68,5,71,42,75,39,78,17,98,90,48,52,83,53,46,40,95,95,47,6,42,99,24,6,26,77,87
1,3,88,16,24,86,2,44,16,69,30,6,29,47,13,51,8,10,89,97,96,97,44,37,28,85,65,86,23,67,34,72,81,93,50,72,74,67,24,76
0,1,6,50,53,34,48,4,55,5,33,67,47,10,79,5,61,96,48,49,82,94,77,91,98,37,54,87,68,40,96,71,43,80,64,53,54,31,73,100
0,2,25,100,82,10,47,40,66,92,40,10,75,81,92,89,88,51,44,50,10,78,12,8,27,84,68,51,42,100,11,34,38,83,48,38,56,12,86,55
0,2,74,16,35,18,94,87,32,53,80,59,26,31,67,35,10,17,43,5,71,51,95,70,97,84,30,43,9,76,33,88,61,10,97,37,74,16,84,22
1,2,6,29,81,71,55,75,24,48,94,89,62,88,33,98,72,35,71,53,53,39,40,77,8,37,83,65,16,41,47,75,54,70,76,31,46,86,47,21
0,2,68,95,38,90,69,37,32,98,89,72,52,60,25,62,85,53,58,74,9,16,70,68,13,75,8,11,72,44,73,23,82,42,41,91,43,62,4,73
1,3,55,71,76,38,33,79,84,37,78,90,17,80,91,75,39,76,52,51,15,53,8,66,77,5,73,16,84,90,82,75,16,20,100,100,91,22,32,91
0,2,6,28,66,7,3,26,75,10,38,13,12,50,98,12,84,60,22,9,61,38,87,24,93,47,91,87,26,23,63,20,91,4,28,38,6,56,15,25
0,2,85,26,65,100,3,66,65,46,83,63,51,11,7,83,31,94,10,28,51,15,33,22,89,26,27,63,7,2,14,2,100,100,56,29,4,76,26,92
0,3,32,6,25,20,23,18,36,4,68,48,58,83,63,8,91,28,75,94,65,13,92,41,43,45,70,49,3,97,83,80,26,40,1,53,70,36,98,49
1,2,13,35,57,18,55,100,29,68,15,67,20,15,22,53,40,43,20,2,89,26,85,71,59,18,37,55,31,3,76,10,50,61,9,3,20,32,70,90
0,3,11,31,36,89,43,23,38,29,43,41,2,53,72,60,29,60,19,62,9,58,70,73,42,7,30,37,77,71,25,23,28,3,81,83,12,55,35,22
1,3,73,71,63,98,37,27,51,77,35,83,64,44,86,96,39,59,92,72,41,75,98,62,44,62,94,84,15,6,63,75,14,88,16,73,54,31,80,44
1,3,9,97,64,8,94,24,85,15,30,75,22,29,16,47,65,44,81,100,5,79,45,87,77,85,86,25,33,100,92,45,16,85,97,46,100,66,85,39
1,1,5,25,40,60,40,98,44,80,82,79,20,19,4,17,86,55,88,79,48,23,65,85,29,73,88,69,66,22,55,60,95,51,40,66,76,7,52,68
1,1,51,58,22,38,91,28,6,81,20,23,85,51,38,58,16,15,40,16,26,36,21,22,2,18,41,79,100,75,77,68,61,94,6,48,3,33,28,3
0,1,46,65,47,48,99,89,15,86,41,57,78,79,61,10,14,30,48,18,70,28,81,48,36,10,80,15,6,43,90,45,29,5,39,37,61,52,40,100
0,3,55,25,45,18,43,32,23,68,2,22,95,85,80,13,35,56,100,35,53,39,13,69,89,16,74,65,51,27,1,39,42,45,4,19,11,2,76,39
0,2,63,30,12,40,34,33,77,43,3,7,23,77,66,56,55,10,73,15,97,35,50,24,83,88,79,46,97,68,76,54,37,99,24,50,68,69,2,1
0,4,95,85,46,13,46,53,6,21,71,85,28,81,18,12,50,98,6,81,89,18,90,79,54,32,91,46,7,7,74,91,42,28,81,38,9,42,16,60
1,4,17,94,16,6,52,5,37,7,62,54,38,97,82,56,20,84,9,62,67,45,57,86,3,100,82,54,9,17,57,88,11,5,79,98,97,32,69,45
1,1,33,4,73,78,69,20,74,54,26,25,6,92,25,16,96,54,99,73,37,98,38,76,32,29,40,21,23,54,94,54,10,13,93,79,60,77,8,52
0,1,22,85,13,29,55,99,88,60,9,23,12,82,49,19,12,75,94,16,88,54,48,8,81,51,51,97,60,80,85,83,57,54,19,25,95,61,29,4
1,3,55,27,66,5,87,83,16,43,46,66,43,3,42,38,99,39,70,88,70,86,16,90,35,100,17,86,78,36,50,82,79,46,7,95,3,4,41,75
1,3,79,53,74,88,72,14,57,93,44,7,79,96,49,82,78,45,36,43,44,30,49,85,26,44,54,51,35,14,65,4,14,34,80,39,25,27,20,60
1,4,32,42,11,1,74,10,40,64,8,52,1,14,40,32,56,47,74,94,50,34,95,9,29,43,87,70,86,53,13,72,67,42,24,11,27,96,14,49
0,3,68,42,13,37,10,1,44,94,62,38,39,27,30,100,82,57,12,87,26,100,55,81,5,59,69,35,86,20,64,16,30,86,68,9,15,93,95,18
1,3,64,41,1,78,93,74,88,84,63,60,89,34,53,25,64,4,16,24,28,23,72,28,29,82,57,78,19,11,52,52,82,58,53,97,38,88,3,80
0,3,82,46,11,89,75,91,16,34,46,35,100,41,31,51,92,84,85,77,52,61,34,84,18,98,23,21,29,6,42,92,53,51,86,29,10,84,16,67
1,4,56,54,32,78,41,22,66,1,12,7,94,56,97,91,1,73,91,91,88,20,39,86,58,26,48,43,51,24,10,76,76,48,72,46,75,89,44,91
0,3,90,4,70,29,20,80,83,76,3,62,13,77,67,96,23,46,8,47,83,62,81,100,21,81,71,37,47,19,43,15,14,60,82,61,99,17,1,62
0,3,67,99,49,91,34,80,83,58,18,35,12,91,60,11,55,68,83,83,39,32,79,35,18,31,14,30,95,36,40,41,98,12,35,78,51,100,50,25
0,2,80,70,42,78,40,66,93,47,73,4,91,78,8,3,87,91,11,74,67,28,52,98,80,27,34,7,80,31,86,42,25,71,89,37,8,77,74,43
1,4,28,15,97,20,73,61,74,87,42,61,43,90,4,46,58,31,95,21,66,99,71,93,39,18,56,59,68,4,46,44,82,73,48,76,63,47,34,61
0,4,20,21,40,69,44,60,48,87,88,20,20,48,19,92,92,99,93,30,86,85,90,3,65,30,41,79,25,57,49,30,53,25,100,16,90,68,30,91
0,1,95,78,89,87,16,47,14,57,77,14,88,94,62,92,9,29,5,35,38,94,73,89,51,46,57,72,59,11,94,36,34,12,30,37,1,71,24,16
0,3,68,8,58,89,58,30,34,70,62,70,55,87,3,63,96,16,89,7,58,17,58,8,93,73,22,50,36,86,35,37,63,78,38,90,78,53,5,12
1,1,82,56,83,68,54,77,18,6,33,49,33,23,53,30,2,26,52,67,33,38,59,83,53,71,4,13,34,95,90,24,50,55,23,64,27,27,32,72
1,3,40,28,50,11,75,7,77,43,69,2,11,40,95,52,23,24,26,41,86,40,90,12,92,47,67,59,21,32,99,19,28,19,24,89,8,7,93,70
1,4,1,91,78,21,98,31,72,8,17,27,7,51,53,85,2,26,91,69,100,40,10,87,25,55,9,18,36,4,78,95,45,62,80,74,45,27,47,100
1,2,76,89,27,4,75,43,9,81,19,74,52,55,83,32,74,63,84,30,45,83,74,89,26,18,46,67,1,94,41,35,55,15,55,66,89,95,31,5
1,3,25,29,69,44,70,81,80,87,10,67,26,85,95,46,14,34,21,14,76,6,83,31,91,70,6,31,34,87,84,5,40,11,100,26,3,29,17,77
1,4,84,28,12,44,75,70,17,65,18,38,53,38,19,88,27,34,49,96,73,6,17,29,58,39,49,41,16,70,28,74,23,33,18,97,13,20,8,8
0,3,48,67,71,95,40,75,68,38,12,58,40,27,54,76,14,6,48,17,35,20,31,75,48,10,80,29,49,89,2,40,30,10,66,32,56,62,91,16
1,3,15,48,52,25,38,19,85,25,82,38,34,63,19,97,69,82,42,83,37,75,81,73,92,41,33,75,62,75,66,28,37,78,31,3,81,29,56,55
0,4,94,8,79,80,8,54,3,31,19,37,51,49,52,8,23,11,78,53,40,88,9,8,55,65,88,55,78,34,76,68,81,35,55,21,55,61,35,63
1,1,33,42,48,69,95,70,49,80,78,44,28,20,22,47,17,3,45,31,26,53,5,37,82,64,23,76,83,32,65,71,30,31,71,3,61,26,67,59
1,2,73,6,97,43,62,65,88,5,16,8,75,56,33,58,53,38,33,11,5,93,57,38,92,5,82,81,60,28,15,6,72,68,56,22,4,42,75,29
0,3,5,23,5,77,46,14,71,64,64,34,9,33,62,14,80,5,27,66,65,87,10,93,54,78,30,56,59,51,33,64,91,18,50,90,53,31,73,74
1,1,39,63,95,98,40,52,4,3,43,61,1,37,24,33,95,81,61,26,22,48,13,49,52,43,96,6,33,32,18,15,28,40,87,83,8,76,14,49
1,1,47,45,70,90,32,36,9,53,96,77,96,67,17,92,31,58,93,11,56,36,66,87,98,62,70,37,10,25,2,83,99,85,20,91,19,21,51,20
0,1,89,41,72,67,76,66,1,75,43,5,61,81,33,70,45,13,57,78,86,67,72,89,48,33,57,15,54,77,13,93,25,66,48,91,17,72,63,56
1,4,58,69,69,56,34,71,55,55,91,68,8,37,41,56,2,47,26,63,33,56,36,64,57,86,44,51,2,51,32,88,92,42,18,16,6,4,37,44
1,3,68,81,7,70,35,87,93,11,2,22,96,20,73,100,78,75,39,20,7,87,96,4,30,44,52,33,97,91,48,38,80,67,42,88,5,64,42,99
0,2,75,53,54,18,27,78,71,47,91,1,90,55,65,61,21,44,22,74,21,94,20,18,64,92,86,10,1,41,91,24,22,22,26,58,55,55,25,22
0,3,30,41,45,24,4,10,87,20,80,97,75,50,37,21,28,11,50,57,72,95,1,9,33,62,21,16,86,49,48,77,44,17,52,73,64,53,88,100
0,2,13,80,18,91,59,52,95,73,69,41,23,49,77,38,76,31,99,6,83,22,97,77,24,38,96,17,43,68,32,24,53,1,100,14,85,57,95,48
1,2,30,86,7,8,33,77,45,3,67,62,2,44,12,65,50,60,83,10,56,84,95,16,69,41,21,72,2,34,78,100,20,53,56,55,49,39,62,65
0,1,87,16,10,88,81,39,46,42,7,49,65,45,14,48,3,16,25,2,54,54,5,19,46,24,74,90,46,29,23,53,5,94,72,33,77,67,40,42
1,3,32,12,49,70,52,73,61,41,86,34,78,38,33,65,77,56,26,96,48,46,86,56,12,69,56,100,63,82,62,67,76,14,55,34,45,99,49,90
0,4,67,59,20,38,73,13,5,78,99,46,36,37,21,69,28,53,85,86,3,80,6,43,25,15,25,15,33,43,48,42,64,87,100,11,23,62,8,12
1,3,3,16,100,55,35,79,66,27,96,90,6,53,17,12,60,30,9,88,20,7,69,99,78,16,49,59,72,54,3,80,21,84,21,60,10,42,10,99
1,1,74,42,65,13,84,10,14,3,22,75,59,3,22,45,44,15,46,9,59,39,56,26,57,60,78,32,88,78,22,15,16,27,6,28,67,82,85,87
0,2,50,36,73,37,44,2,27,22,73,11,70,31,59,83,36,20,31,79,21,45,40,35,84,22,37,100,53,79,21,29,69,38,79,22,12,83,72,29
0,3,10,42,60,71,67,91,54,48,47,32,29,19,70,20,61,49,88,82,1,66,93,81,55,14,88,3,28,59,91,17,31,62,14,44,15,62,47,83
1,1,49,61,60,31,59,64,100,50,83,42,7,25,10,34,47,88,29,72,57,51,58,25,17,37,41,68,47,83,62,61,35,43,97,78,73,24,98,83
0,1,25,87,54,13,20,75,22,70,89,36,20,96,30,10,6,74,24,66,84,74,16,47,64,90,30,1,68,2,11,71,16,12,5,86,42,7,90,51
1,1,51,94,60,10,45,65,1,48,79,34,55,61,39,12,37,28,83,66,39,19,14,2,83,13,13,98,57,38,14,81,72,98,91,42,37,51,98,80
0,2,17,53,97,92,35,62,92,27,30,84,3,87,94,4,90,88,50,94,60,74,5,56,32,51,21,82,14,59,87,27,78,80,95,60,37,49,16,80
1,3,20,12,8,59,1,64,80,17,27,12,9,64,38,61,60,68,53,90,49,43,60,18,41,61,57,78,8,56,92,43,35,34,31,54,20,17,79,54
1,1,9,67,62,4,18,12,78,24,88,66,58,30,57,90,2,1,93,5,44,45,8,84,74,97,87,32,40,16,63,73,41,9,78,47,98,46,65,27
